iso3,year,country,v2x_clphy,v2x_clphy_codelow,v2x_clphy_codehigh,v2csreprss,v2x_freexp_altinf,v2cagenmob,v2cademmob,v2caautmob,v2caassemb,v2clkill,v2cltort,v2x_regime,v2x_polyarchy,v2x_libdem,v2x_civlib,v2x_clpol,v2x_clpriv,e_pt_coup,e_pt_coup_attempts,v2regimpgroup,v2csantimv,e_civil_war,v2x_ex_military,v2x_corr,rep_phys,rep_cso,rep_expr,mob,dem,coup,coup_att,mil_support,labor_support,aut_ep,aut_onset,aut_ep_start_year,aut_ep_outcome,dem_ep,dem_onset,reg_type,pwt_rnna,pwt_cn,pwt_emp,pwt_labsh,pwt_rgdpna,pwt_pop,pwt_hc,pwt_delta,pwt_csh_i,pwt_rtfpna,armed_forces,exp_agri_share,exp_fuel_share,exp_metal_share,fdi_in_gdp,gdp_const2015,gdppc_const2015,gfcf_const2015,inflation,labor_force,manuf_va_share,milexp_gdp,pop_wdi,resource_rents,tax_rev_wdi,trade_open,unemp,urban_share,ilo_labsh,ilo_emp,routine_share,elementary_share,highskill_share,occ_cls,manuf_emp_share,socexp_gdp,socexp_gdp_gg,socprot_gdp,socprot_gdp_gg,tax_gdp,tax_gdp_gg,tax_sc_gdp,tax_sc_gdp_gg,tax_ab_gdp,gini_disp,gini_mkt,abs_red,rel_red,gini_disp_se,gini_mkt_se,PTS_A,PTS_H,PTS_S,pts_mean,fh_cl,fh_pr,mmp_protests,mmp_repressed,mmp_participants,mmp_violent,mmp_repress_share,rob_imp_real,rob_imp_missing,rob_stock_real,robots_pw,rob_imp_pw,donor_rob_pw,donor_imp_pw,p_energy,p_metals,p_agri,K,L,labsh,k_extended,k,kl_level,tax_any,labsh_any,ln_sk_sl,rep_phys_z,rep_cso_z,rep_expr_z,rep_index,high_rep,rep_tercile,mob_l5,threat_mob,antisys_l1,armed_pc,coldwar,decade,w_fuel,w_metal,w_agri,z_commodity,w_manuf,w_manuf_va,w_manuf_use,z_robot,ln_gdppc,ln_robots_pw,ln_mmp_protests,in_panel
CHL,2017,Chile,0.946,0.925,0.979,2.719,0.945,0.504,-1.241,-1.823,2.344,2.908,1.886,3.0,0.889,0.842,0.949,0.965,0.948,0.0,0.0,2.0,-1.072,,0.0,0.073,0.05400000000000005,-2.719,0.05500000000000005,0.504,1.0,0.0,0.0,0.0,0.0,0,0.0,,0,0,0.0,1.0,1845624.75,1845624.75,7.928067684173584,0.4396144151687622,422309.03125,18.470439,3.1078670024871826,0.04263710603117943,0.24429050087928772,1.0,122000.0,6.83863059311091,1.06104376398313,54.0633105038381,1.89647029836548,250050047209.619,13473.3458532934,58290642117.7769,2.18271846868519,9423968.0,9.16084501298879,1.94059250989466,18558868.0,5.30261792520974,17.5057946834574,56.0261586393213,7.257,87.8000295757281,0.52073,8740.07,,,,,0.11049043205494144,16.5098429,,6.03445847,,17.1899,18.7884,18.6552,20.2537,17.1899,45.9,51.9,6.0,11.6,0.8,0.77,2.0,1.0,2.0,1.6666666666666667,1.0,1.0,3.0,0.0,400.0,0.0,0.0,9.475613285656708,False,53.00631489374813,6.685905949007229,1.1951983337090342,4.255417858670418,0.7099730420519732,71.3,80.4,89.3,1845624.75,7.928067684173584,0.4396144151687622,0.0,12.357919061675682,232796.29078903186,17.1899,0.4396144151687622,0.2427270775832624,-1.1416230945113495,-1.3748147907218766,-1.0792740872516298,-1.198570657494952,0.0,1.0,0.6716000000000001,0.28230000000000005,-1.231,6.573676799684119,0.0,2010,0.0034325241629822277,0.4596817059782896,0.10644145247021455,2.509411548273009,0.149776115559123,0.17494375689645258,0.149776115559123,0.2485174452454574,9.508468631529055,2.03938825540466,1.3862943611198906,1
CHL,2018,Chile,0.872,0.838,0.923,1.799,0.926,0.803,-1.241,-1.823,1.906,1.887,1.496,3.0,0.87,0.803,0.92,0.953,0.948,0.0,0.0,2.0,-1.222,,0.0,0.055,0.128,-1.799,0.07399999999999995,0.803,1.0,0.0,0.0,0.0,0.0,0,0.0,,0,0,0.0,1.0,1914539.0,1907476.625,7.993834972381592,0.4396144151687622,438987.34375,18.72916,3.126760721206665,0.04257747530937195,0.25275951623916626,1.014402985572815,122200.0,7.88783912226226,1.17911727055873,52.4217199941519,2.68461345207245,260027117802.785,13763.0068844795,62075417098.1157,2.43488981353057,9671888.0,9.6042139700833,1.87761395069212,18893191.0,5.83707726201581,18.3955244984111,58.1770513035882,7.623,87.9620493753008,0.54274,8934.586,0.2736773007506901,0.19936459159295822,0.2832093368250349,ISCO88,0.10645227434153078,16.6027544,,5.79538615,,18.0172,19.6992,19.4879,21.17,18.0172,46.2,51.7,5.5,10.6,1.07,1.1,,1.0,2.0,1.5,1.0,1.0,7.0,1.0,51100.0,1.0,0.14285714285714285,7.403998598265974,False,55.10968200263929,6.894022980589571,0.9262135913296333,4.59330863403927,0.8159518807145393,87.7,81.0,85.0,1914539.0,7.993834972381592,0.4396144151687622,0.0,12.386316804405222,239501.94201089494,18.0172,0.4396144151687622,0.2427270775832624,-0.9125051424508394,-0.7670750885588232,-1.0130417633040045,-0.8975406647712223,0.0,2.0,0.6012000000000001,0.3792,-1.072,6.467938634611802,0.0,2010,0.0034325241629822277,0.4596817059782896,0.10644145247021455,2.5082869818370437,0.149776115559123,0.17494375689645258,0.149776115559123,0.25785021651741746,9.529739611195893,2.066105888382804,2.0794415416798357,1
CHL,2019,Chile,0.797,0.756,0.853,1.397,0.87,3.702,1.49,-0.982,0.662,1.319,1.153,2.0,0.829,0.761,0.887,0.922,0.955,0.0,0.0,2.0,-0.784,,0.0,0.055,0.20299999999999996,-1.397,0.13,3.702,1.0,0.0,0.0,0.0,0.0,0,0.0,,0,0,0.0,1.0,1987642.875,1977867.125,8.100071907043457,0.4396144151687622,443616.21875,18.952037999999998,3.145768880844116,0.04261426627635956,0.25278985500335693,1.000968098640442,122000.0,6.92734745193505,0.996195388244754,51.3740514871807,4.87915172452024,261702273348.86,13631.9284885172,64859828136.2522,2.55754475703327,9843775.0,8.97674256400038,1.86471710953666,19197744.0,2.56889266052365,17.7173642631894,57.6069157856537,7.493,88.1273685623538,0.54908,9106.166,0.2600783745520555,0.19622701093684894,0.2975796578930314,ISCO08,0.10102594220223968,17.3793943,,6.13475652,,17.6173,19.3547,19.1473,20.8847,17.6173,46.5,51.6,5.1,9.9,1.02,1.12,4.0,4.0,2.0,3.3333333333333335,2.0,1.0,15.0,15.0,69300.0,15.0,1.0,21.856805261258156,False,71.45551906363352,8.82159070729965,2.69834706556771,5.022140832637228,0.9279516227147259,78.7,78.8,83.6,1987642.875,8.100071907043457,0.4396144151687622,0.0,12.410587070667583,245385.83086795014,17.6173,0.4396144151687622,0.2427270775832624,-0.6802910018489711,-0.5015192621788805,-0.8178307032478448,-0.6665469890918988,1.0,2.0,0.6286,0.506,-1.222,6.354913368987523,0.0,2010,0.0034325241629822277,0.4596817059782896,0.10644145247021455,2.493489692849911,0.149776115559123,0.17494375689645258,0.149776115559123,0.268914450710329,9.520170003201258,2.2845830957347064,2.772588722239781,1
CHL,2020,Chile,0.83,0.789,0.885,1.691,0.897,0.093,0.379,-0.216,0.873,1.502,1.346,2.0,0.837,0.766,0.877,0.929,0.888,0.0,0.0,2.0,-0.632,,0.0,0.055,0.17000000000000004,-1.691,0.10299999999999998,0.093,1.0,0.0,0.0,0.0,0.0,0,0.0,,0,0,0.0,1.0,,,,,,,,,,,114000.0,5.36771948946854,0.680307468385457,57.372617205842,4.50500989019161,245634546877.039,12680.7761524378,57833105382.343,3.04549084804326,8906788.0,9.01832546015944,2.06553058219768,19370624.0,5.48716936741024,16.1922461585547,58.1687693933374,10.934,88.2953490438375,0.51854,7932.948,0.2627939814397876,0.1829930847594532,0.3156485508285021,ISCO08,0.10109506565591182,20.0741434,,8.04054701,,15.7616,17.4446,17.3031,18.986,15.7616,46.8,51.5,4.7,9.1,0.62,0.83,3.0,4.0,3.0,3.3333333333333335,1.0,1.0,0.0,0.0,0.0,0.0,,11.198107168961737,False,75.5080743262319,9.518286811691178,1.4115946769046936,5.268179338150636,0.7366448269873548,53.8,80.8,88.9,2040872.7634433012,7.056476813055745,0.41516292496832874,1.0,12.574942207578774,289219.79303713166,15.7616,0.41516292496832874,0.34266227075056344,-0.7824652237137929,-0.6957317322179433,-0.9119503214892075,-0.7967157591403146,1.0,2.0,1.2358,0.6138888888888889,-0.784,5.885200187665611,0.0,2020,0.0034325241629822277,0.4596817059782896,0.10644145247021455,2.510248322030509,0.149776115559123,0.17494375689645258,0.149776115559123,0.2749119536255587,9.447842436877993,2.353115343448267,0.0,1
CHL,2021,Chile,0.895,0.859,0.941,2.138,0.905,0.006,0.041,-0.147,1.456,1.884,1.888,3.0,0.841,0.777,0.897,0.935,0.873,0.0,0.0,2.0,-0.583,,0.0,0.068,0.10499999999999998,-2.138,0.09499999999999997,0.006,1.0,0.0,0.0,0.0,0.0,0,0.0,,0,0,0.0,1.0,,,,,,,,,,,,5.17365429726542,0.815333310737599,62.2188844607438,4.81031437211446,273483125955.671,14056.251601955,67060872195.6151,4.52456838259144,9171143.0,8.55784652499058,1.6474241515743,19456334.0,16.9044168802743,19.6648734895169,64.8399924791736,9.281,88.4660511664452,0.49884,8319.954,0.2665021428386734,0.18235373705412145,0.31510594528740854,ISCO08,0.09981136914939674,24.9217198,,13.763732,,19.6028,21.1326,20.774,22.3037,19.6028,45.2,50.2,5.0,10.0,0.92,1.08,3.0,2.0,2.0,2.3333333333333335,1.0,1.0,,,,,,11.400106333380606,False,79.35737322698932,9.538198555784001,1.370212663841724,5.409136471431197,0.8201108286705753,87.2,106.4,98.5,2113842.5031265575,7.40072448309133,0.399390352704133,1.0,12.562440042266264,285626.42859575717,19.6028,0.399390352704133,0.4080059519652902,-0.9837174789020791,-0.9910139570732527,-0.9398376157829447,-0.9715230172527587,0.0,1.0,1.1212,0.752375,-0.632,,0.0,2020,0.0034325241629822277,0.4596817059782896,0.10644145247021455,2.649338526983745,0.149776115559123,0.17494375689645258,0.149776115559123,0.2782427662805452,9.550822529675072,2.355006613494576,,1
CHL,2022,Chile,0.929,0.9,0.966,1.802,0.919,-0.717,-0.449,-1.379,2.79,2.317,2.092,3.0,0.833,0.776,0.926,0.94,0.921,0.0,0.0,2.0,-0.268,,0.0,0.064,0.07099999999999995,-1.802,0.08099999999999996,-0.717,1.0,0.0,0.0,0.0,0.0,0,0.0,,0,0,0.0,1.0,,,,,,,,,,,,5.66518101318708,1.69325787359142,49.8300184342932,6.2344860828365,279127595176.477,14275.4094646211,70160763012.1052,11.643866711056,9670728.0,9.50169647954698,1.54099069337002,19553036.0,,21.345490267732,75.2334197533759,8.249,88.6395352768685,0.52444,8872.931,0.25992694339228156,0.18356413327457444,0.31883714139718233,ISCO08,0.09911437381852738,17.8436557,,7.24318446,,21.3804,23.0288,22.3421,23.9905,21.3804,43.6,48.8,5.2,10.7,0.63,0.88,3.0,2.0,2.0,2.3333333333333335,1.0,1.0,,,,,,7.9291947625832435,False,79.35083066687363,8.943023524793963,0.8936387268855401,5.348350004701693,0.6950419029522892,129.9,97.9,101.6,2191095.923781722,7.89260585917663,0.4198866902657275,1.0,12.533986044452234,277613.75176668214,21.3804,0.4198866902657275,0.32323855627341436,-1.0889878893082594,-0.7690568484571811,-0.9886403807969846,-0.9488950395208083,0.0,1.0,1.0216,0.583875,-0.583,,0.0,2020,0.0034325241629822277,0.4596817059782896,0.10644145247021455,2.6157322440091533,0.149776115559123,0.17494375689645258,0.149776115559123,0.2768154585139096,9.566293718149335,2.296871151960537,,1
CHL,2023,Chile,0.929,0.9,0.966,2.089,0.914,-0.744,-0.564,-1.273,2.121,2.317,2.092,3.0,0.836,0.779,0.927,0.937,0.931,0.0,0.0,2.0,-0.268,,0.0,0.068,0.07099999999999995,-2.089,0.08599999999999997,-0.744,1.0,0.0,0.0,0.0,0.0,0,0.0,,0,0,0.0,1.0,,,,,,,,,,,,4.83618753107765,1.80543071190217,52.0026997226168,5.72340675956374,281017358307.658,14294.7106635595,70368871250.8792,7.58168251407962,9991796.0,9.58046626138871,1.63026388670906,19658835.0,,17.7043787454348,60.6766444736157,9.013,88.8158617217972,0.54139,9091.265,0.25278693603381114,0.17208119828127943,0.3348456557594918,ISCO08,0.09817742635375826,18.3311242,,7.36112224,,,,,,,43.5,48.8,5.3,10.9,1.23,1.39,2.0,1.0,2.0,1.6666666666666667,1.0,1.0,,,,,,7.840603175091003,False,79.25635077527728,8.717857281167943,0.8624325850243066,5.31815050359117,0.6647950524377865,93.7,91.1,97.2,2265553.5842974386,8.08681724295246,0.4334575075184239,1.0,12.543094460124745,280153.9241253207,17.7043787454348,0.4334575075184239,0.26775831690465407,-1.0889878893082594,-0.9586452120667422,-0.9712108218633989,-1.0062813077461334,0.0,1.0,0.7774000000000002,0.38725,-0.268,,0.0,2020,0.0034325241629822277,0.4596817059782896,0.10644145247021455,2.5768065796555257,0.149776115559123,0.17494375689645258,0.149776115559123,0.2761012640075819,9.567644864156994,2.2739651498466404,,1
CHL,2024,Chile,0.929,0.9,0.966,2.089,0.928,-0.634,-0.596,-1.899,2.434,2.317,2.092,3.0,0.845,0.786,0.931,0.946,0.931,0.0,0.0,2.0,-0.45,,0.0,0.075,0.07099999999999995,-2.089,0.07199999999999995,-0.634,1.0,0.0,0.0,0.0,0.0,0,0.0,,0,0,0.0,1.0,,,,,,,,,,,,5.33512337473342,1.32012360616343,56.1402892229553,3.97989457086765,288900250332.819,14616.9287938028,69252938535.0158,4.29763891572524,10223511.0,9.37258927958029,1.57780388625485,19764771.0,,18.2645857950519,63.9577465302563,8.718,88.9950908479196,0.51806,9332.241,0.24992523393168012,0.16930428765025513,0.33900872265431725,ISCO08,0.09461500190575876,,,,,,,,,,43.4,48.8,5.4,11.1,1.59,1.74,2.0,,2.0,2.0,,,,,,,,8.16761773423686,False,79.49833343198641,8.518675571278797,0.8752043302607444,5.193341117111601,0.515913824912026,88.2,92.7,99.9,2334176.789129268,8.301169026993264,0.4147786186390488,1.0,12.54677348257805,281186.51500037237,18.2645857950519,0.4147786186390488,0.3442452764886528,-1.0889878893082594,-0.9586452120667422,-1.0200135868774387,-1.0225488960841467,0.0,1.0,0.4680000000000001,0.21100000000000002,-0.268,,0.0,2020,0.0034325241629822277,0.4596817059782896,0.10644145247021455,2.5875186943776907,0.149776115559123,0.17494375689645258,0.149776115559123,0.2731129576134424,9.589935642412886,2.2532557184611046,,1
CHL,2025,Chile,0.929,0.9,0.966,2.089,0.926,-0.869,-0.419,-1.61,2.434,2.317,2.092,3.0,0.839,0.781,0.93,0.943,0.931,,,2.0,-0.45,,0.0,0.075,0.07099999999999995,-2.089,0.07399999999999995,-0.869,1.0,,,0.0,0.0,0,0.0,,0,0,0.0,1.0,,,,,,,,,,,,4.7046683121214,0.891246166699904,57.1421752973795,4.06114644888118,296005043455.575,14904.6435509776,74081264341.9665,4.21293601694293,10326077.0,8.95351962627781,,19859921.0,,,64.984377042281,8.974,89.1772830019223,0.51833,9399.386,0.24768554538238674,0.16283100755795127,0.3489013583111707,ISCO08,0.09276989930724192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.5,96.6,99.7,2411391.213038304,8.360895516516784,0.4149947909492688,1.0,12.572148865172982,288413.03043132735,,0.4149947909492688,0.34335478332998776,-1.0889878893082594,-0.9586452120667422,-1.0130417633040045,-1.020224954893002,0.0,1.0,-0.3991999999999999,0.04850000000000003,-0.45,,0.0,2020,0.0034325241629822277,0.4596817059782896,0.10644145247021455,2.6058050663686725,0.149776115559123,0.17494375689645258,0.149776115559123,,9.609428091098106,,,0
COL,1960,Colombia,0.473,0.373,0.547,-0.542,0.576,-0.369,-0.147,-0.426,1.718,-0.367,0.213,1.0,0.348,0.247,0.542,0.526,0.634,0.0,0.0,2.0,-0.071,1.0,0.0,0.485,0.527,0.542,0.42400000000000004,-0.369,0.0,0.0,0.0,0.0,0.0,0,0.0,,0,1,0.0,0.0,188410.1875,328872.125,4.093657970428467,0.4757373631000519,65859.65625,15.990250777039098,1.5813347101211548,0.03038693219423294,0.27844923734664917,1.0016711950302124,,,,,,30607351920.8487,1961.2291441726,,5.81407628204986,,,1.88432347552997,15606209.0,,,30.4520120239132,,48.1420447606249,,,,,,,,,,,,,,,,7.900000095367432,,,,,,,,,,,,,,,,,,,,,,,,,11.2,66.2,113.2,188410.1875,4.093657970428467,0.4757373631000519,0.0,10.736937773798948,46024.89725839989,7.900000095367432,0.4757373631000519,0.09712683044876158,0.32287408555110075,0.7793582187930329,0.20702736204699296,0.43641988879704224,1.0,,,,,,1.0,1960,0.2657036897586022,0.0048802094777222645,0.05744842734002084,0.9340609483343463,0.14310807664026803,0.1475772668951808,0.14310807664026803,,7.58132667004429,,,0
COL,1961,Colombia,0.473,0.373,0.547,-0.542,0.586,-0.369,-0.147,-0.426,1.718,-0.367,0.213,1.0,0.354,0.249,0.542,0.526,0.634,0.0,1.0,2.0,-0.071,1.0,0.0,0.485,0.527,0.542,0.41400000000000003,-0.369,0.0,0.0,1.0,0.0,0.0,0,0.0,,0,0,0.0,0.0,199028.375,350056.0625,4.1988959312438965,0.4757373631000519,69705.5,16.514878384359204,1.5913459062576294,0.030216695740818977,0.2762966752052307,1.015533447265625,,,,,,32165026473.2768,1998.42316206119,,8.28319045648716,,,2.1432563032116,16095203.0,,,26.8211488774202,,49.0956195097112,,,,,,,,,,,,,,,,7.099999904632568,,,,,,,,,,,,,,,,,,,,,,,,,10.7,63.4,111.5,199028.375,4.1988959312438965,0.4757373631000519,0.0,10.766381064262967,47400.16858218229,7.099999904632568,0.4757373631000519,0.09712683044876158,0.32287408555110075,0.7793582187930329,0.17216824417982157,0.42480018284131843,1.0,,,,-0.071,,1.0,1960,0.2657036897586022,0.0048802094777222645,0.05744842734002084,0.920846059788726,0.14310807664026803,0.1475772668951808,0.14310807664026803,,7.600113729606983,,,0
COL,1962,Colombia,0.473,0.373,0.547,-0.542,0.592,-0.369,-0.147,-0.426,1.718,-0.367,0.213,1.0,0.356,0.251,0.542,0.526,0.634,0.0,0.0,2.0,-0.071,1.0,0.0,0.485,0.527,0.542,0.40800000000000003,-0.369,0.0,0.0,0.0,0.0,0.0,0,0.0,,0,0,0.0,0.0,208049.203125,369951.28125,4.306839466094971,0.4757373631000519,73088.5234375,17.049895859166092,1.6014204025268555,0.029954439029097557,0.2398051917552948,1.0280444622039795,,4.13043897264834,14.6568619983707,0.258359127594501,,33905762200.138,2042.63527704771,,4.6970939506247,,,3.09941520467836,16599029.0,,,24.4508175629839,,50.0509092076619,,,,,,,,,,,,,,,,6.199999809265137,,,,,,,,,,,,,,,,,,,,,,,,,10.3,61.4,108.1,208049.203125,4.306839466094971,0.4757373631000519,0.0,10.785325551606993,48306.70025266558,6.199999809265137,0.4757373631000519,0.09712683044876158,0.32287408555110075,0.7793582187930329,0.15125277345951876,0.4178283592678842,1.0,,,,-0.071,,1.0,1960,0.2657036897586022,0.0048802094777222645,0.05744842734002084,0.9087873044882497,0.14310807664026803,0.1475772668951808,0.14310807664026803,,7.6219960556536845,,,0
COL,1963,Colombia,0.473,0.373,0.547,-0.542,0.592,-0.369,-0.147,-0.426,1.718,-0.367,0.213,1.0,0.356,0.251,0.542,0.526,0.634,0.0,0.0,2.0,-0.071,0.0,0.0,0.485,0.527,0.542,0.40800000000000003,-0.369,0.0,0.0,0.0,0.0,0.0,0,0.0,,0,0,0.0,0.0,216331.5625,384409.75,4.417557716369629,0.4757373631000519,75276.828125,17.587287833083952,1.6115587949752808,0.029549287632107735,0.2272060513496399,1.025101661682129,,3.0962123264814,18.3154118487057,0.365102307892799,,35020145447.6353,2046.30756363644,,26.3554355250467,,,3.5151403758673,17113823.0,,,24.333249474446,,51.0078643714204,,,,,,,,,,,,,,,,6.900000095367432,,,,,,,,,,,,,,,,,,,,,,,,,10.3,63.0,117.8,216331.5625,4.417557716369629,0.4757373631000519,0.0,10.798980530795884,48970.851404694804,6.900000095367432,0.4757373631000519,0.09712683044876158,0.32287408555110075,0.7793582187930329,0.15125277345951876,0.4178283592678842,1.0,,-0.369,,-0.071,,1.0,1960,0.2657036897586022,0.0048802094777222645,0.05744842734002084,0.9138494795557608,0.14310807664026803,0.1475772668951808,0.14310807664026803,,7.623792259571984,,,0
COL,1964,Colombia,0.473,0.373,0.547,-0.542,0.592,-0.157,-0.147,-0.426,1.718,-0.367,0.213,1.0,0.354,0.25,0.542,0.526,0.634,0.0,0.0,2.0,0.515,0.0,0.0,0.485,0.527,0.542,0.40800000000000003,-0.157,0.0,0.0,0.0,0.0,0.0,0,0.0,,0,0,0.0,0.0,226521.796875,407059.1875,4.53112268447876,0.4757373631000519,81225.671875,18.13255083183263,1.6217612028121948,0.029267778620123863,0.23923882842063904,1.0647838115692139,,2.39080726337378,15.1229754635789,0.302189408105326,,37179817268.7979,2108.00878137941,,17.0724352164554,,,3.18080357142857,17637411.0,,,24.6091178806666,,51.9658998362126,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,9.8,73.6,116.2,226521.796875,4.53112268447876,0.4757373631000519,0.0,10.81962671071116,49992.42188937951,7.0,0.4757373631000519,0.09712683044876158,0.32287408555110075,0.7793582187930329,0.15125277345951876,0.4178283592678842,1.0,,-0.369,,-0.071,,1.0,1960,0.2657036897586022,0.0048802094777222645,0.05744842734002084,0.9006009539318534,0.14310807664026803,0.1475772668951808,0.14310807664026803,,7.653499075392334,,,0
COL,1965,Colombia,0.473,0.373,0.547,-0.542,0.592,-0.157,-0.147,-0.426,1.718,-0.367,0.213,1.0,0.355,0.251,0.542,0.526,0.634,0.0,0.0,2.0,0.884,0.0,0.0,0.485,0.527,0.542,0.40800000000000003,-0.157,0.0,0.0,0.0,0.0,0.0,0,0.0,,0,0,0.0,0.0,235880.140625,421090.5,4.655162334442139,0.4757373631000519,82062.515625,18.690034280112176,1.632028341293335,0.029033172875642776,0.23063042759895325,1.038944125175476,,2.88987936326353,17.8211047263967,0.230000290535039,,38518294925.1955,2119.99498736563,5361574928.42409,7.5906836693158,,18.964092051316,3.19094692172311,18169050.0,,,21.8440021161222,,52.9531446187154,,,,,,,,,,,,,,,,6.400000095367432,,,,,,,,,,,,,,,,,,,,,,,,,9.7,82.6,112.5,235880.140625,4.655162334442139,0.4757373631000519,0.0,10.833102293030345,50670.658438652965,6.400000095367432,0.4757373631000519,0.09712683044876158,0.32287408555110075,0.7793582187930329,0.15125277345951876,0.4178283592678842,1.0,,-0.3266,,0.515,,1.0,1960,0.2657036897586022,0.0048802094777222645,0.05744842734002084,0.8965797582374875,0.14310807664026803,0.1475772668951808,0.14310807664026803,,7.659169003213088,,,0
COL,1966,Colombia,0.473,0.373,0.547,-0.542,0.592,-0.157,-0.147,-0.426,1.718,-0.367,0.213,1.0,0.355,0.25,0.542,0.526,0.634,0.0,0.0,2.0,0.884,0.0,0.0,0.485,0.527,0.542,0.40800000000000003,-0.157,0.0,0.0,0.0,0.0,0.0,0,0.0,,0,0,0.0,0.0,247008.71875,435329.28125,4.816287517547607,0.4757373631000519,86632.6015625,19.246898293841035,1.6423604488372803,0.028846437111496925,0.24022310972213745,1.0500545501708984,,1.61453360490147,16.0323965251972,0.139722150685955,,40535396289.0875,2167.35670771429,6103788658.45703,16.7281682748598,,18.7487207477656,3.16524479704396,18702688.0,,,24.3283072934434,,53.9860976982893,,,,,,,,,,,,,,,,8.100000381469727,,,,,,,,,,,,,,,,,,,,,,,,,9.1,84.1,112.7,247008.71875,4.816287517547607,0.4757373631000519,0.0,10.845175506858153,51286.12398035857,8.100000381469727,0.4757373631000519,0.09712683044876158,0.32287408555110075,0.7793582187930329,0.15125277345951876,0.4178283592678842,1.0,,-0.2842,,0.884,,1.0,1960,0.2657036897586022,0.0048802094777222645,0.05744842734002084,0.8798040549722246,0.14310807664026803,0.1475772668951808,0.14310807664026803,,7.681263596994993,,,0
COL,1967,Colombia,0.473,0.373,0.547,-0.542,0.592,-0.157,-0.147,-0.426,1.718,-0.367,0.213,1.0,0.356,0.25,0.542,0.526,0.634,0.0,0.0,2.0,0.884,0.0,0.0,0.485,0.527,0.542,0.40800000000000003,-0.157,0.0,0.0,0.0,0.0,0.0,0,0.0,,0,0,0.0,0.0,258147.984375,455948.25,4.982989311218262,0.4757373631000519,90062.453125,19.810514908906406,1.6527578830718994,0.028669290244579315,0.23385699093341827,1.0489492416381836,,4.18472839746345,14.6472634224555,0.478580040539565,,42211479864.7095,2194.44365471957,6640015859.0746,8.32819136425948,,20.1315914039572,3.1173645631477,19235618.0,,,21.5540092776673,,55.044735269508,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,8.9,73.3,111.2,258147.984375,4.982989311218262,0.4757373631000519,0.0,10.855258308069374,51805.84750479565,8.0,0.4757373631000519,0.09712683044876158,0.32287408555110075,0.7793582187930329,0.15125277345951876,0.4178283592678842,1.0,,-0.24180000000000001,,0.884,,1.0,1960,0.2657036897586022,0.0048802094777222645,0.05744842734002084,0.8724587667316019,0.14310807664026803,0.1475772668951808,0.14310807664026803,,7.6936838331183575,,,0
COL,1968,Colombia,0.473,0.373,0.547,-0.542,0.592,-0.157,-0.147,-0.426,1.718,-0.367,0.213,1.0,0.356,0.253,0.542,0.526,0.634,0.0,0.0,2.0,0.884,0.0,0.0,0.485,0.527,0.542,0.40800000000000003,-0.157,0.0,0.0,0.0,0.0,0.0,0,0.0,,0,0,0.0,0.0,272423.03125,480816.0625,5.155460357666016,0.4757373631000519,95959.171875,20.369464734656255,1.6632212400436401,0.02851267158985138,0.2541342079639435,1.066542625427246,,6.87442533836719,9.09278922851455,0.948853731852142,,44715936774.1152,2262.17424281179,7555104916.74755,7.4475387831777,,19.9233795390414,2.38537248109852,19766796.0,,,24.5844575806883,,56.1084404029467,,,,,,,,,,,,,,,,8.899999618530273,,,,,,,,,,,,,,,,,,,,,,,,,8.9,77.4,108.0,272423.03125,5.155460357666016,0.4757373631000519,0.0,10.875054982441693,52841.64989163676,8.899999618530273,0.4757373631000519,0.09712683044876158,0.32287408555110075,0.7793582187930329,0.15125277345951876,0.4178283592678842,1.0,,-0.1994,,0.884,,1.0,1960,0.2657036897586022,0.0048802094777222645,0.05744842734002084,0.871046932333855,0.14310807664026803,0.1475772668951808,0.14310807664026803,,7.724081684130149,,,0
COL,1969,Colombia,0.473,0.373,0.547,-0.542,0.592,-0.157,-0.147,-0.426,1.718,-0.367,0.213,1.0,0.356,0.253,0.542,0.526,0.634,0.0,0.0,2.0,0.884,0.0,0.0,0.485,0.527,0.542,0.40800000000000003,-0.157,0.0,0.0,0.0,0.0,0.0,0,0.0,,0,0,0.0,0.0,286685.6875,504287.65625,5.333902359008789,0.4757373631000519,102273.1328125,20.918228303350336,1.6737507581710815,0.028523316606879234,0.24595382809638977,1.0862727165222168,,7.52463238119582,12.7735924292945,0.936168845378461,,47444734555.5178,2338.10714398443,8270306877.06469,6.98166307955375,,20.0102033509953,2.05492415707552,20291942.0,,,25.5486538736933,,57.1565961691806,,,,,,,,,,,,,,,,8.699999809265137,,,,,,,,,,,,,,,,,,,,,,,,,8.3,82.4,106.2,286685.6875,5.333902359008789,0.4757373631000519,0.0,10.892058608909988,53747.831925681414,8.699999809265137,0.4757373631000519,0.09712683044876158,0.32287408555110075,0.7793582187930329,0.15125277345951876,0.4178283592678842,1.0,,-0.157,,0.884,,1.0,1960,0.2657036897586022,0.0048802094777222645,0.05744842734002084,0.8518418928985391,0.14310807664026803,0.1475772668951808,0.14310807664026803,,7.7570969681780575,,,0
